"","DISTRICT","UPAZILLA","UNION","MOUZA","RL","LATITUDE","LONGITUDE","GWL04","GWL05","GWL06","GWL07","GWL08","GWL09","GWL10","GWL11","GWL12","GWL13","GWL14","GWL15","GWL16","GWL17","GWL18","Type","Median","Aspect","Curvature","Drainage_density","Elevation","Distance_from_stream","lithology","Plan_curvature","Profile_curvature","Slope","SPI","STI","TWI","TRI","SoilSy","FID"
"3232","Pabna","Ishwardi","Pungli",NA,NA,24.127,89.072,NA,NA,NA,NA,12.192,NA,NA,NA,11.8872,12.192,12.192,NA,NA,NA,NA,"DPHE",12.192,45,0,0.103554,18,4853.79,4,0,0,0.333097,1.91739328694739,0.371152315363011,7.6391883209166,10.5357,0.0300834,3461
"3233","Gazipur","Kapasia","Shinhasree",NA,NA,24.128,90.585,NA,11.5824,NA,NA,NA,12.4968,NA,12.192,12.0396,12.4968,13.1064,NA,NA,13.1064,NA,"DPHE",12.4968,201.038,0.216315,0.0833969,17,1290.35,5,0.0594866,-0.156828,3.27709,3.97234115701487,5.35519523859011,5.58538037140245,14.9666,0.0289252,3462
"3234","Tangail","Mirzapur","vaura",NA,NA,24.128,90.125,NA,NA,NA,NA,8.5344,NA,NA,NA,12.954,NA,NA,NA,NA,7.3152,NA,"DPHE",8.5344,220.601,0.43263,0.0896396,13,42.4264,20,0.270394,-0.162236,4.33482,4.93880183802411,11.5608497908774,6.00605491519213,16.1555,0.0593026,3463
"3235","B Baria","Nasirnagar","Gokarna","Jethagram",6.43,24.12827,91.19137,6.93,NA,NA,NA,NA,NA,7.58,4.6,4.21,5.82,NA,NA,NA,3.33084,NA,"BADC",5.21,191.31,0.216315,0.0971591,8,2550,5,0.108158,-0.108158,2.40062,3.67134171619611,3.62476274163322,5.88585606219707,5.65685,0.0440552,3464
"3236","Nilphamari","Syedpur","Kashiram Belpukur",NA,NA,24.129,89.211,NA,NA,8.5344,8.8392,9.4488,9.4488,9.144,NA,8.6106,7.0104,7.62,NA,NA,6.096,NA,"DPHE",8.6106,333.435,-0.324473,0.0665041,14,7608.06,6,-0.086526,0.237947,2.10577,6.80383519220578,21.7505206521547,9.26941464705612,11.3137,0.0290497,3465
"3237",NA,NA,NA,"PA006",NA,24.13,89.27,10.335,10.045,9.44,10.21,10.685,11.55,11.61,11.24,10.92,10.72,10.765,11,9.565,9.605,NA,"BWDB",10.7025,-1,0,0.066034,14,3049.1,6,0,0,0,2.75416881367562,0.219784234227418,11.4075649493124,14.2829,0.0290043,3466
"3238",NA,NA,NA,"DH119",NA,24.13,90.62,6.015,5.775,7,6.83,7.3,6.715,7.725,6.54,7.47,NA,NA,9.035,8.975,8.875,7.94,"BWDB",7.3,67.6199,0.216315,0.0906287,17,2934.02,5,0.194684,-0.0216315,4.3221,4.24277085377976,7.59894536650525,5.31578006694304,19.0526,0.0361777,3467
"3239",NA,NA,NA,"SY004",NA,24.13,91.36,3.06,3.93,4.33,3.28,3.78,4.93,5.13,4.93,3.88,4.33,NA,3.48,NA,3.58,3.58,"BWDB",3.88,281.31,0,0.0490458,17,5863.14,17,0.086526,0.086526,2.40062,3.67134171619611,3.62476274163322,5.88585606219707,14.6969,0.0470275,3468
"3240","Gazipur","Kaliakoir","Pubail",NA,NA,24.131,90.312,NA,NA,19.812,NA,21.336,22.2504,NA,NA,23.7744,NA,NA,NA,NA,NA,NA,"DPHE",21.7932,-1,0,0.105997,10,870,16,0,0,0,1.83787808180147,0.126833077615914,10.4912742174382,12.49,0.0148244,3470
"3241","Gazipur","Sreepur","Mawna",NA,NA,24.131,90.498,NA,NA,11.5824,14.0208,14.6304,15.8496,NA,NA,NA,14.6304,NA,NA,NA,NA,NA,"DPHE",14.6304,11.3099,0.108158,0.0946755,17,4681.25,20,0,-0.108158,1.20084,3.01734985157843,1.5503843119464,6.53938455367818,13.8564,0.0158458,3471
"3242","Narsingdi","Belabo","Narayanpur",NA,NA,24.131,90.814,NA,NA,5.1816,NA,4.8768,5.1816,5.4864,NA,5.4864,5.7912,NA,NA,NA,6.4008,NA,"DPHE",5.4864,18.4349,-0.108158,0.0394744,16,4182.93,20,0,0.108158,0.744795,5.41879232771806,4.8419740091308,9.80426939198879,13.8564,0.0644027,3472
"3243","Gazipur","Kapasia","Targaon","Sonarua",14.25,24.1314,90.58136,10.2,NA,NA,NA,NA,NA,8.58,8.63,8.71,8.83,NA,NA,NA,12.5118,NA,"BADC",8.77,251.565,0,0.088296,16,1462.94,5,-0.086526,-0.086526,2.97667,3.87897744792773,4.74493930411924,5.67854692005463,15.4919,0.0289252,3473
"3244","Gazipur","Kapasia","Targaon","Sonarua",14.25,24.1314,90.58136,6.75,NA,NA,NA,NA,NA,8.58,8.63,8.71,8.83,NA,NA,NA,9.32723,NA,"BADC",8.67,251.565,0,0.088296,16,1462.94,5,-0.086526,-0.086526,2.97667,3.87897744792773,4.74493930411924,5.67854692005463,15.4919,0.0289252,3474
"3245","Tangail","Delduar","Elasin","Pachh Elasin",11.214,24.13256,89.90627,4.71,NA,NA,NA,NA,NA,4.71,6.48,6.74,7.1,NA,NA,NA,6.46733,NA,"BADC",6.473665,-1,0,0.0883384,12,1851.51,6,0,0,0,3.58707793661073,0.362270722795136,12.2404740722475,5,0.112509,3476
"3246","Tangail","Delduar","Fazilhati","Phultara",9.854,24.13259,89.95721,4.45,NA,NA,NA,NA,NA,4.45,6.54,6.88,7.14,NA,NA,NA,6.32303,NA,"BADC",6.431515,180,-0.216315,0.0909398,11,3929.43,6,0,0.216315,1.41294,3.86160221618905,2.85967991109157,7.08148716617633,11.6189,0.100684,3477
"3247","Narsingdi","Narsingdi sadar","Chinispur",NA,NA,24.133,90.735,NA,5.7912,2.414016,2.4384,NA,7.600371,7.62,NA,7.688031,8.2296,8.5344,NA,NA,NA,NA,"DPHE",7.610185,270,-0.108158,0.0561377,11,2156.04,6,0,0.108158,0.471065,12.6497396278316,281.977250240275,17.8184379595011,8.66025,0.0564993,3478
"3248","Gazipur","Gazipur sadar","Kaultia",NA,NA,24.134,90.401,NA,NA,18.288,NA,21.6408,22.86,NA,NA,24.384,NA,NA,NA,NA,NA,NA,"DPHE",22.2504,66.8014,0.108158,0.100849,20,1514.33,20,0.0648945,-0.043263,1.79322,3.39281091905783,2.52496573656656,6.16411568020592,14.6629,0.010408,3479
"3249","Tangail","Mirzapur","Jamurki","Katra",11.64,24.13443,90.03088,5.9,NA,NA,NA,NA,NA,7.88,8.19,8.65,9.31,NA,NA,NA,5.36192,NA,"BADC",8.035,-1,0,0.102912,10,1209.34,6,0,0,0,7.69295000400389,4.25527651920954,16.3463461396407,8.30662,0.0802443,3480
"3250","Brahmanbaria","Nasirnagar","Gokarna",NA,NA,24.136,91.165,NA,9.7536,9.144,NA,6.096,9.144,NA,NA,NA,NA,NA,NA,NA,11.8872,NA,"DPHE",9.144,71.565,-0.108158,0.120119,6,2696.66,16,0,0.108158,0.744795,2.58557898366184,0.884612559480236,6.97105604793257,5.65685,0.0453175,3481
"3251","Pabna","Ishwardi","Pakshi",NA,NA,24.136,89.025,NA,7.9248,NA,NA,8.8392,8.8392,10.0584,8.2296,8.787384,8.8392,8.8392,NA,NA,10.0584,NA,"DPHE",8.8392,-1,0,0.104255,5,644.127,4,0,0,0,4.47693541141672,0.617887418550209,13.1303315470535,0,0.0305403,3482
"3252","Narsingdi","Monohardi","Sallabad",NA,NA,24.137,90.866,NA,NA,5.4864,NA,4.8768,4.8768,7.3152,NA,5.498592,9.4488,NA,NA,NA,NA,NA,"DPHE",5.492496,108.435,-0.108158,0.0663117,10,3260.63,6,0,0.108158,0.744795,4.66502052534168,3.08039984781738,9.05049758961241,12,0.0656528,3483
"3253","Tangail","Mirzapur","Fatepur",NA,NA,24.138,90.045,NA,NA,NA,NA,7.62,7.9248,NA,NA,8.787384,NA,8.8392,NA,NA,9.144,NA,"DPHE",8.787384,341.565,0.108158,0.104065,16,1339.29,16,0,-0.108158,1.48934,3.2177431680943,2.01143625704105,6.3390759276073,16.1555,0.0802443,3484
"3254","Sirajganj","Belkuchi","Dhukuriabera",NA,NA,24.138,89.75,NA,NA,NA,NA,NA,7.62,6.7056,6.4008,8.177784,7.0104,7.0104,NA,NA,7.0104,NA,"DPHE",7.0104,135,-0.108158,0.205085,13,1368.54,4,-0.0158279,0.0923296,4.98391,5.07602485624688,13.801649405851,5.86946129331012,13.7477,0.103571,3485
"3255","Kishoregonj","Bhairab","Gajaria",NA,NA,24.138,90.974,NA,NA,NA,6.096,5.7912,5.7912,NA,NA,5.6388,5.4864,6.096,NA,NA,NA,NA,"DPHE",5.7912,26.5651,-0.108158,0.12813,11,2272.29,5,-0.129789,-0.0216315,2.10577,4.23888583474425,4.66770763540411,6.70446528959459,13.2665,0.0613291,3486
"3256","Habiganj","Madhabpur","Bagasura",NA,NA,24.139,91.287,NA,NA,8.2296,NA,8.5344,10.668,NA,8.8392,9.4488,NA,9.4488,NA,NA,9.7536,NA,"DPHE",9.4488,251.565,0,0.0527906,9,366.197,16,0,0,1.48934,3.2177431680943,2.01143625704105,6.3390759276073,8.48528,0.0445018,3487
"3257","Sirajganj","Shahjadpur","Koijuri",NA,NA,24.139,89.626,NA,7.0104,NA,NA,7.9248,7.62,7.62,7.62,7.720584,7.9248,7.720584,NA,NA,6.4008,NA,"DPHE",7.62,-1,0,0.186131,10,2430,6,0,0,0,3.67045954554978,0.380855771403844,12.3238556811866,9.79796,0.0799361,3488
"3258",NA,NA,NA,"TA022",NA,24.14,90.17,11.925,11.875,12.18,12.5,12.195,12.42,12.005,12.73,13.02,13.02,14.07,12.865,12.755,12.765,12.46,"BWDB",12.5,30.9638,0.43263,0.112545,19,2372.28,20,0.135197,-0.297433,1.37315,3.14179115485868,1.82245023237295,6.41499179803455,17.4356,0.0441217,3489
"3259","Brahmanbaria","Nasirnagar","Guniauk",NA,NA,24.14,91.245,NA,9.4488,8.8392,NA,6.096,7.3152,NA,NA,NA,NA,NA,NA,NA,10.9728,NA,"DPHE",8.8392,18.4349,0.108158,0.0665943,9,4422.33,16,0,-0.108158,0.744795,3.27872616422179,1.34082191134736,7.66420322849252,8.94427,0.0438717,3490
"3260",NA,NA,NA,"PA007",NA,24.14,89.09,7.66,7.66,7.66,NA,NA,8.735,NA,8.76,8.71,8.61,8.41,9.02,7.66,8.085,NA,"BWDB",8.41,180,0.108158,0.108446,16,6931.23,6,0,-0.108158,0.942067,2.79548430920377,1.1620639597061,6.76118852263607,8,0.0295307,3491
"3261",NA,NA,NA,"PA030",NA,24.14,89.15,7.99,NA,8.15,8.165,7.75,8.24,8.855,8.77,8.44,8.59,8.29,8.095,7.85,8.175,NA,"BWDB",8.175,45,0,0.0996298,15,9451.19,6,0,0,0.999202,2.84887495497182,1.24555512317368,6.70781030133492,9.94987,0.0293142,3492
"3262","Sirajganj","Shahjadpur","Kayempur",NA,NA,24.14,89.693,NA,7.0104,NA,NA,9.144,8.5344,7.62,7.62,8.125968,8.5344,8.125968,NA,NA,8.2296,NA,"DPHE",8.125968,-1,0,0.204771,2,0,6,0,0,0,4.4218756342337,0.597808461364256,13.0752717698705,0,0.0954689,3493
"3263",NA,NA,NA,"PA022",NA,24.14,89.67,6.015,5.05,6.135,6.35,NA,7.55,6,7.975,5.75,6.2,7.4,NA,6.875,7.1,NA,"BWDB",6.275,315,0.43263,0.20066,16,2278.62,6,0,0,0.333097,1.91739328694739,0.371152315363011,7.6391883209166,10.9545,0.0897131,3494
"3264","Habiganj","Madhabpur","Chowmuhani",NA,NA,24.144,91.355,NA,NA,7.9248,NA,8.2296,7.9248,NA,8.2296,8.8392,NA,7.3152,NA,NA,7.9248,NA,"DPHE",7.9248,296.565,-0.324473,0.0511656,13,5045.71,5,-0.216315,0.108158,1.05324,7.33952948306053,19.059243676652,11.1024706475432,12.4499,0.0469851,3496
"3265","Brahmanbaria","Sharail","Aurail",NA,NA,24.144,91.034,NA,6.4008,NA,NA,6.4008,6.7056,NA,NA,NA,NA,NA,NA,NA,6.7056,NA,"DPHE",6.5532,288.435,-0.108158,0.132758,7,1902.34,5,0,0.108158,0.744795,5.58131125721583,5.33790817342629,9.96678832148656,5.65685,0.0564134,3497
"3266","Kishoregonj","Mithamoin","Dhaki",NA,NA,24.144,90.9,NA,NA,NA,NA,5.7912,7.0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPHE",6.4008,-1,0,0.108759,10,5248.54,5,0,0,0,3.34195547857774,0.312723155061689,11.9953516142145,6.63325,0.065988,3498
"3267","Brahmanbaria","Sharail","Pakshimul",NA,NA,24.145,91.093,NA,5.7912,NA,NA,6.4008,7.62,NA,NA,NA,NA,NA,NA,NA,4.2672,7.3152,"DPHE",6.4008,135,0,0.116925,6,1381.96,5,0,0,0.333097,3.30368764806728,0.852684108221664,9.02548268203649,8.48528,0.0488311,3499
"3268","Sunamganj","Jagannatpur","Pandargaon",NA,NA,24.145,90.994,NA,4.572,4.2672,4.2672,4.2672,4.572,NA,3.048,3.300984,NA,NA,NA,NA,NA,NA,"DPHE",4.2672,-1,0,0.134638,2,335.41,5,0,0,0,3.74742058668591,0.398854773878676,12.4008167223227,0,0.0595848,3500
"3269","Gazipur","Kapasia","Ghagotia",NA,NA,24.147,90.616,NA,12.4968,NA,NA,NA,13.716,NA,13.1064,12.6492,14.0208,14.0208,NA,NA,14.3256,NA,"DPHE",13.716,261.87,0.43263,0.0916859,16,4375.17,5,0.216315,-0.216315,3.32727,3.98712551793341,5.4587462882425,5.570630737425,16,0.0359616,3501
"3270","Natore","Lalpur","Arbab",NA,NA,24.147,88.939,NA,NA,NA,NA,8.5344,8.2296,8.5344,8.5344,8.025384,8.2296,8.025384,NA,NA,7.9248,NA,"DPHE",8.2296,171.87,-0.324473,0.0706127,16,2526.42,4,-0.151421,0.173052,1.66504,4.01580473353077,3.49386754918138,6.92736859086628,13.2288,0.0363635,3502
"3271","Tangail","Delduar","Nikrail",NA,NA,24.147,89.951,NA,NA,7.0104,NA,7.3152,7.3152,7.0104,7.0104,NA,NA,NA,NA,NA,7.0104,NA,"DPHE",7.0104,-1,0,0.0951865,11,5520.33,6,0,0,0,3.01653307814311,0.25725424351615,11.6699292137799,6.9282,0.104421,3503
"3272","Kishoreganj","Kuliar Char","Kuliar Char","Gaikata Bethiarkandi",6.4351,24.14796,90.92485,3.98,NA,NA,NA,NA,NA,5.27,5.6,6.11,6.35,NA,NA,NA,6.66825,NA,"BADC",5.855,123.69,0.108158,0.118302,11,5901.77,5,0.086526,-0.0216315,1.69799,3.34116550051426,2.36117192263948,6.21572538902561,12.49,0.0646223,3504
"3273","Pabna","Chatmohar","Mathurapur",NA,NA,24.148,89.34,NA,8.8392,NA,NA,10.3632,10.668,11.5824,10.9728,10.716768,10.668,10.716768,NA,NA,NA,NA,"DPHE",10.692384,-1,0,0.0845475,13,60,6,0,0,0,1.55019600934969,0.106725768032964,10.2035921449865,7.48331,0.0315079,3505
"3274","Gazipur","Kaliakair","Chapair","Pathata",14.02,24.14817,90.26325,8.8,NA,NA,NA,NA,NA,16.208,16.64,16.87,17.11,NA,NA,NA,16.0587,NA,"BADC",16.424,184.399,-0.540788,0.121501,17,4110,20,-0.216315,0.324473,3.0681,5.5177576113868,12.945822528825,7.25870063664785,16.0935,0.0219338,3506
"3275","Narsingdi","Manohardi","Kanchikata","Maheshpur Chak",8.4,24.14998,90.75364,5.83,NA,NA,NA,NA,NA,3.97,4.1,4.31,4.69,NA,NA,NA,8.20154,NA,"BADC",4.5,296.565,-0.108158,0.0460017,14,3030.15,6,0,0.108158,1.05324,3.59002540713016,2.00942732933485,7.35296657161282,12.0416,0.0595637,3507
"3276","Pabna","Ishwardi","Iswardi",NA,NA,24.15,89.132,NA,7.62,NA,NA,NA,11.8872,10.3632,NA,NA,NA,NA,NA,NA,NA,NA,"DPHE",10.3632,45,0,0.0956469,15,8525.75,6,0,0,0.333097,8.17314332870076,15.8363396655489,13.89493836267,13.2288,0.0297204,3508
"3277",NA,NA,NA,"DH118",NA,24.15,90.35,7.76,7.475,9.425,9.775,8.54,NA,9.65,9.6,9.7,10.65,NA,10.975,11,10.64,NA,"BWDB",9.675,327.529,0,0.0876214,19,615.549,20,-0.0270394,-0.0270394,3.0681,4.60146687951264,7.47077477769096,6.3424099047737,19.4936,0.0106637,3509
"3278","Narsingdi","Monohardi","Kachikata",NA,NA,24.15,90.722,NA,7.9248,5.7912,9.7536,NA,10.0584,9.7536,NA,NA,9.144,9.4488,NA,NA,6.096,NA,"DPHE",9.2964,-1,0,0.0556147,11,4370.74,6,0,0,0,3.94809128214806,0.449888508271683,12.6014874177848,4.79583,0.0570199,3510
"3279","Tangail","Delduar","Atia",NA,NA,24.15,89.878,NA,6.096,6.2484,NA,6.7056,7.0104,NA,7.0104,6.4008,7.3152,7.62,NA,NA,7.3152,NA,"DPHE",7.0104,270,0,0.103607,17,1360.62,6,0,0,0.471065,2.19394867208312,0.531714717553265,7.36264700375266,14.2478,0.114969,3511
"3280",NA,NA,NA,"DH101",NA,24.15,90.74,2.515,3.02,2.61,NA,NA,NA,NA,NA,NA,NA,NA,3.185,2.79,NA,NA,"BWDB",2.79,108.435,0.108158,0.0499697,14,3305.04,6,0.129789,0.0216315,1.48934,3.2177431680943,2.01143625704105,6.3390759276073,10.198,0.0595637,3513
"3281","Kishoreganj","Kuliar Char","Kuliar Char","Doaria",6.06,24.15087,90.9157,5.06,NA,NA,NA,NA,NA,5.24,5.45,5.95,6.3,NA,NA,NA,7.45771,NA,"BADC",5.7,-1,0,0.114674,10,6464.22,5,0,0,0,2.75416881367562,0.219784234227418,11.4075649493124,8.30662,0.0652135,3514
"3282","Narsingdi","Belabo","Patuli","Paler Tek",7.56,24.15115,90.79411,8.25,NA,NA,NA,NA,NA,3.25,3.96,4.24,4.85,NA,NA,NA,8.30531,NA,"BADC",4.545,315,0,0.0316584,15,4817.69,20,0,0,0.333097,1.91739328694739,0.371152315363011,7.6391883209166,10.9545,0.0645036,3515
"3283","Sirajganj","Shahjadpur","Porjana","Porjana",11.9588,24.15121,89.64407,6.57,NA,NA,NA,NA,NA,9,11.54,8.32,9.1,NA,NA,NA,8.57992,NA,"BADC",8.78996,251.565,-0.108158,0.196306,11,4285.07,6,0,0.108158,0.744795,3.27872616422179,1.34082191134736,7.66420322849252,11.6189,0.0861288,3516
"3284","Pabna","Chatmohar","Nimaichara",NA,NA,24.152,89.452,NA,9.144,NA,NA,10.668,10.9728,11.5824,10.9728,11.1252,10.3632,11.5824,NA,NA,NA,NA,"DPHE",10.9728,-1,0,0.123991,13,898.999,5,0,0,0,1.55019600934969,0.106725768032964,10.2035921449865,10.9545,0.0388013,3517
"3285","Pabna","Atghoria","Ekdonta",NA,NA,24.152,89.186,NA,9.4488,NA,NA,10.9728,11.8872,NA,11.2776,10.768584,9.7536,9.7536,NA,NA,NA,NA,"DPHE",10.768584,315,0.324473,0.0744917,16,6407.44,6,0.151421,-0.173052,1.66504,3.32265755297083,2.30509293516876,6.23422141030633,14.2829,0.0295154,3518
"3286","B Baria","Sarail","Pak Shimul","Brahmangaon",6.05,24.15332,91.06907,6.32,NA,NA,NA,NA,NA,2.92,5,4.94,4,NA,NA,NA,3.90092,NA,"BADC",4.47,296.565,0.108158,0.122098,9,2397.19,5,0.0831981,-0.0249594,3.15688,3.93601534574817,5.10898975176226,5.62162508143018,8.48528,0.0533332,3519
"3287","Gazipur","Kaliakoir","Ataboha",NA,NA,24.154,90.257,NA,NA,13.716,14.6304,14.6304,18.8976,NA,16.4592,NA,NA,NA,NA,NA,NA,NA,"DPHE",14.6304,303.69,-0.216315,0.123357,23,4167.84,20,-0.178314,0.0380013,6.76238,4.68501989628321,13.429614110316,4.87634044298035,24.8193,0.0219338,3520
"3288","Sirajganj","Shahjadpur","Norina",NA,NA,24.154,89.565,NA,6.4008,NA,NA,8.8392,7.62,7.3152,7.62,7.720584,7.9248,7.720584,NA,NA,7.62,NA,"DPHE",7.62,180,0,0.147113,10,1811.22,5,0,0,0.942067,4.99270888653999,4.34285708525403,8.95841309997229,14.9666,0.0702221,3521
"3289","Narsingdi","Monohardi","Chalak Char",NA,NA,24.154,90.804,NA,NA,5.9436,5.7912,NA,6.4008,6.4008,NA,6.2484,6.096,6.4008,NA,NA,6.096,NA,"DPHE",6.1722,305.538,-0.324473,0.0312698,14,5781.6,20,-0.0648945,0.259578,2.02533,6.45299266429767,17.1701380572326,8.99290665805361,12.4499,0.0645036,3522
"3290","Gazipur","Sreepur","Gosinga","Gosinga",14.4702,24.15423,90.51528,12.36,NA,NA,NA,NA,NA,15.39,15.04,15.3,15.48,NA,NA,NA,11.0294,NA,"BADC",15.17,35.5377,-0.43263,0.0900455,14,2922.19,20,-0.189276,0.243354,2.02533,4.89484804625112,6.74151680364614,7.43476204000706,12.8452,0.016985,3523
"3291","Kishoregonj","Mithamoin","Gopdia",NA,NA,24.156,90.863,NA,NA,NA,NA,5.7912,7.0104,NA,NA,NA,3.6576,NA,NA,NA,NA,NA,"DPHE",5.7912,71.565,-0.108158,0.0702614,13,5130.79,6,0,0.108158,0.744795,6.49760198908999,9.24985880911535,10.8830790533607,9.32738,0.0664159,3524
"3292","Tangail","Delduar","Deoli","Alalpur",11.203,24.15729,89.87029,4.65,NA,NA,NA,NA,NA,4.65,6.35,6.75,6.89,NA,NA,NA,6.45527,NA,"BADC",6.402635,-1,0,0.113536,11,1950.92,6,0,0,0,8.54931429434579,7.11338571470217,17.2027104299826,8.66025,0.114604,3525
"3293","Sirajganj","Shahjadpur","Shahjadpur","Hamlakhola",11.8205,24.15767,89.61475,6.51,NA,NA,NA,NA,NA,9.8,11.44,8.13,9.14,NA,NA,NA,8.2385,NA,"BADC",8.68925,270,-0.108158,0.171524,11,1441.56,6,0,0.108158,0.942067,5.56807303144356,6.1334103506251,9.53377724487585,8.66025,0.0767872,3526
"3294","Sirajganj","Shahjadpur","Shahjadpur","Hamlakhola",11.8205,24.15767,89.61475,6.54,NA,NA,NA,NA,NA,9.8,11.44,8.13,9.14,NA,NA,NA,7.7762,NA,"BADC",8.635,270,-0.108158,0.171524,11,1441.56,6,0,0.108158,0.942067,5.56807303144356,6.1334103506251,9.53377724487585,8.66025,0.0767872,3527
"3295","Pabna","Ishwardi","Muladuli","Faridpur",14.4733,24.15795,89.13444,8.67,NA,NA,NA,NA,NA,9.3,5.61,6.12,6.38,NA,NA,NA,8.86096,NA,"BADC",7.525,348.69,0.43263,0.0896688,20,7625.08,6,0.194684,-0.237947,2.40062,3.67134171619611,3.62476274163322,5.88585606219707,13.2288,0.0297204,3528
"3296","Pabna","Faridpur","Bonwari Nagar",NA,NA,24.158,89.5,NA,NA,NA,NA,11.5824,11.8872,NA,11.5824,11.987784,12.192,12.192,NA,NA,10.3632,NA,"DPHE",11.8872,135,-0.216315,0.125752,12,335.41,6,-0.0540788,0.162236,1.33216,6.00393164581672,9.95154553911536,9.33358272707998,12.9615,0.0424595,3529
"3297","Narsingdi","Manohardi","Chandanbari","Arjun Char",7.9,24.15849,90.69975,6.8,NA,NA,NA,NA,NA,3.95,4,4.48,4.68,NA,NA,NA,7.24114,NA,"BADC",4.58,-1,0,0.0717635,13,6720.6,6,0,0,0,3.01653307814311,0.25725424351615,11.6699292137799,12.4499,0.0542839,3530
"3298",NA,NA,NA,"DH094",NA,24.16,90.31,11.485,11.545,11.945,12.16,11.59,12.25,12.06,10.83,12.03,12.79,NA,11.99,13.195,13.63,NA,"BWDB",12.03,236.31,0,0.0965564,12,240,16,0.146331,0.146331,5.0821,4.40211014276824,9.33435687916835,5.15718438380208,16.1555,0.0113469,3531
"3299",NA,NA,NA,"PA051",NA,24.16,89.22,10.71,9.5,9.895,10.8,10.65,11.94,12.06,11.05,11.2,10.85,11.25,11.075,8.95,9,NA,"BWDB",10.825,120.964,-0.216315,0.0860762,15,4212.52,6,-0.135197,0.0811181,1.37315,4.24040344352679,3.52312806700511,7.51360408670266,11.3137,0.0298071,3532
"3300","Rajshahi","Bagha","Bajubagha",NA,NA,24.16,88.845,NA,7.9248,NA,NA,8.5344,9.144,NA,7.0104,25.993344,8.2296,7.9248,NA,NA,NA,NA,"DPHE",8.2296,188.13,-0.216315,0.0348566,17,6090,4,0,0.216315,1.66504,9.7965482493231,112.107183857611,12.7081121066586,10.247,0.0457509,3533
"3301",NA,NA,NA,"RJS06",NA,24.16,88.95,NA,7.585,8.45,8.46,NA,NA,NA,NA,NA,NA,NA,NA,7.89,8.15,NA,"BWDB",8.15,-1,0,0.0714799,15,3396.23,4,0,0,0,5.56957753309833,1.1902177389088,14.2229736687351,9.94987,0.0354837,3534
"3302",NA,NA,NA,"MY071",NA,24.16,90.95,5.01,4.73,4.8,4.81,4.305,3.38,4.56,3.97,2.46,4.56,NA,4.935,4.255,NA,NA,"BWDB",4.56,-1,0,0.132654,2,3155.14,5,0,0,0,3.44731599423557,0.333130604876299,12.1007121298723,6.7082,0.0635271,3536
"3303","Pabna","Chatmohar","Handial",NA,NA,24.161,89.289,NA,9.144,NA,NA,11.2776,11.2776,11.2776,10.9728,10.869168,10.668,10.869168,NA,NA,NA,NA,"DPHE",10.920984,-1,0,0.0835869,13,615.549,6,0,0,0,1.83787808180147,0.126833077615914,10.4912742174382,7.48331,0.0288375,3537
"3304","Brahmanbaria","Nasirnagar","Kunda",NA,NA,24.161,91.146,NA,9.4488,8.8392,NA,6.096,6.7056,NA,NA,NA,NA,NA,NA,NA,10.9728,NA,"DPHE",8.8392,-1,0,0.133142,8,3273.71,16,0,0,0,3.09064105029683,0.268951120136236,11.7440371859336,7.54983,0.0457267,3538
"3305","Kishoregonj","Bajitpur","Dighirpur",NA,NA,24.162,90.962,NA,NA,NA,5.1816,5.4864,5.4864,NA,NA,NA,5.1816,5.1816,NA,NA,NA,NA,"DPHE",5.1816,116.565,0.216315,0.136397,7,1950.23,5,0.0540788,-0.162236,1.05324,2.89687822657021,1.32572762859029,6.65981939105287,7.74597,0.0617176,3539
"3306","B Baria","Sarail","Aorail","Dubajail",6.78,24.16336,91.01276,6.13,NA,NA,NA,NA,NA,2.93,5.05,5.07,4,NA,NA,NA,5.13842,NA,"BADC",5.06,63.4349,0.108158,0.140985,8,1167.3,5,0,-0.108158,1.05324,2.89687822657021,1.32572762859029,6.65981939105287,5.65685,0.0585382,3540
"3307","B Baria","Sarail","Aorail","Dubajail",6.78,24.16336,91.01276,4.65,NA,NA,NA,NA,NA,2.93,5.05,5.07,4,NA,NA,NA,5.1389,NA,"BADC",4.85,63.4349,0.108158,0.140985,8,1167.3,5,0,-0.108158,1.05324,2.89687822657021,1.32572762859029,6.65981939105287,5.65685,0.0585382,3541
"3308","B Baria","Sarail","Aorail","Dubajail",6.78,24.16336,91.01276,4.48,NA,NA,NA,NA,NA,2.93,5.05,5.07,4,NA,NA,NA,5.10908,NA,"BADC",4.765,63.4349,0.108158,0.140985,8,1167.3,5,0,-0.108158,1.05324,2.89687822657021,1.32572762859029,6.65981939105287,5.65685,0.0585382,3542
"3309","Tangail","Mirzapur","Mahera","Bhatkura",10.06,24.16352,90.04861,5.14,NA,NA,NA,NA,NA,7.14,7.94,8.43,8.98,NA,NA,NA,5.28209,NA,"BADC",7.54,315,0,0.10823,14,2769.28,16,0.0540788,0.0540788,1.33216,3.11355988792055,1.75681904838566,6.44321096918382,13.7477,0.0743853,3543
"3310","Pabna","Bhangura","Dilpasar",NA,NA,24.164,89.376,NA,11.5824,NA,NA,11.5824,12.192,NA,7.62,8.634984,8.8392,9.7536,NA,NA,NA,NA,"DPHE",9.7536,-1,0,0.128625,13,1786.2,5,0,0,0,3.62963755102952,0.371640709917233,12.2830336866663,7.48331,0.0341574,3544
