"Bore","Latitude","Longitude","Total_Dept","Elevation","Aspect","Curvature","Drainage_density","Distance_from_stream","Lithology","Plan_curvature","Profile_curvature","Slope_degree","Sy","TRI","SPI1","STI1","TWI1","response6","response4"
1817,23.14508,90.4807,240.79,8,315,0.216315,0.109894,7305.23,8,0.135197,-0.0811181,0.999202,0.0330688,10.9545,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
1818,23.11475,90.42942,227.07,7,270,-0.324473,0.148248,4713.44,9,-0.216315,0.108158,0.942067,0.0306525,8.48528,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
1819,23.16636,90.44901,228.6,7,225,0,0.107353,6162.35,14,0,0,0.333097,0.032174,7.54983,12.8104146316079,1801.01327329303,12.9333150209876,"1","1"
1820,23.24023,90.37766,250,9,83.6598,-0.108158,0.0793609,3543.18,14,0,0.108158,2.1319,0.0308047,8.94427,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1821,23.28494,90.4399,244,8,288.435,-0.216315,0.0718119,3540,14,-0.135197,0.0811181,0.744795,0.0352379,6,12.7067181732354,1852.30708258799,12.5645237888702,"1","1"
1822,23.21633,90.42747,226,13,144.462,0,0.0805025,5331.74,14,0.0811181,0.0811181,2.02533,0.0320246,16.1245,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
1823,23.24943,90.43731,244,8,-1,0,0.0759261,7470,14,0,0,0,0.0335082,7.54983,6.6444845552392,48.7569154123544,6.50229017087397,"1","1"
1824,23.25174,90.47039,252,10,-1,0,0.0895013,6758.46,14,0,0,0,0.0357042,8.30662,7.02304714319746,71.0798366825013,6.43576948853241,"1","1"
1825,23.27185,90.41871,247,8,-1,0,0.0751669,5158.78,14,0,0,0,0.0331538,4.12311,7.56077528711336,84.4890112155628,7.41858090274813,"1","1"
1826,23.29948,90.47945,250,13,18.4349,0.108158,0.0666968,1470.92,14,0,-0.108158,0.744795,0.0380397,12.6886,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
1827,23.25437,90.36979,241,11,84.8056,0.216315,0.0763065,5142.53,14,0.0919339,-0.124381,2.59982,0.0313781,8.94427,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1828,23.30505,90.35016,262,8,-1,0,0.0653784,6683,5,0,0,0,0.0327584,7.54983,5.95133737467926,32.1675677957432,5.80914299031403,"1","1"
1829,23.31263,90.4369,253,9,122.471,0.108158,0.0661045,480,8,0.0582387,-0.0499189,3.0681,0.0351206,12,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1830,23.31033,90.40338,238,8,315,0,0.065427,2239.58,5,0,0,0.333097,0.0344565,8.94427,6.23901944713104,38.2279902796533,6.09682506276581,"1","1"
1831,23.30035,90.41767,304.785126,12,198.435,-0.108158,0.0698538,2298.28,5,0,0.108158,0.744795,0.0344565,9.38083,5.95554344971899,42.2700637827762,5.00233649128156,"2","2"
1832,23.30042,90.41759,304.785126,12,198.435,-0.108158,0.0698318,2274.07,5,0,0.108158,0.744795,0.0344565,9.38083,5.95554344971899,42.2700637827762,5.00233649128156,"2","2"
1833,23.30049,90.41755,304.785126,12,198.435,-0.108158,0.0698318,2274.07,5,0,0.108158,0.744795,0.0344565,9.38083,5.95554344971899,42.2700637827762,5.00233649128156,"2","2"
1834,23.27856,90.348,232,12,18.4349,0.108158,0.0797531,8297.05,5,0,-0.108158,0.744795,0.0316164,10.247,5.26239626915905,27.887841775124,4.30918931072162,"2","2"
1835,23.176028,90.320417,231.64,9,180,-0.108158,0.110444,5306.27,9,0,0.108158,2.35405,0.0293844,10.9545,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
1836,23.190333,90.322972,249.936,10,135,0,0.103969,4621.66,9,0,0,0.333097,0.0297131,9.74679,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
1837,23.233333,90.283333,231.64,8,90,0,0.101471,2248.4,9,0,0,0.471065,0.0298412,10.9545,7.68593843006736,91.0782809447238,7.54374404570213,"1","1"
1838,23.2,90.266667,195.07,8,-1,0,0.115486,882.326,9,0,0,0,0.0292319,4.12311,7.33763173579915,73.9016644224517,7.19543735143392,"1","1"
1839,23.228694,90.294111,234.696,11,11.3099,0.648945,0.0989749,2444.03,9,0.405591,-0.243354,1.20084,0.0302122,9.74679,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1840,23.21213,90.26481,225.552,6,18.4349,-0.108158,0.112336,330,9,0,0.108158,0.744795,0.0295159,10.3923,7.45661662344931,65.31638410905,7.88447775004121,"1","1"
1841,23.245278,90.260778,231.648,9,108.435,0,0.0938515,3640.27,9,0.0703024,0.0703024,2.23338,0.0298237,8.48528,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1842,23.233333,90.233333,198.12,7,161.565,-0.108158,0.0950728,1889.05,8,0,0.108158,0.744795,0.0297832,5.65685,6.51115905912545,41.1223336455297,6.6340594485051,"1","1"
1843,23.257556,90.310444,231.64,11,210.964,-0.108158,0.104949,5953.09,9,0.0166396,0.124797,2.74472,0.030762,13.8564,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1844,23.277944,90.304778,213.36,11,198.435,0.216315,0.0949641,7654.7,9,0.0919339,-0.124381,2.23338,0.0303558,7.93725,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1845,23.18708,90.30004,252.984,8,101.31,0.108158,0.114556,3352.76,9,0.0648945,-0.043263,1.20084,0.0293379,7.14143,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
1846,23.2,90.283333,228.6,7,45,0,0.112025,1145.51,9,0,0,0.333097,0.0292316,5.65685,5.81801187856551,27.1306222773594,5.94091226794515,"1","1"
1847,23.238278,90.333333,228.6,9,90,-0.108158,0.108664,5441.18,9,0,0.108158,0.942067,0.030408,13.2288,8.01542295098084,120.145241698622,7.63864278752493,"1","1"
1848,23.253556,90.348528,207.26,11,191.31,0.108158,0.097074,5763.9,9,0,-0.108158,1.20084,0.0308016,10.247,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1849,23.21334,90.38137,219.456,9,303.69,0.108158,0.0875524,785.175,14,0.129789,0.0216315,1.69799,0.0304458,6,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1850,23.220161,90.251975,201.16,7,-1,0,0.105003,810,9,0,0,0,0.0295159,9.74679,7.42744979099961,71.2593337622607,7.55035018037925,"1","1"
1851,23.1825,90.392778,240.792,15,251.565,0.648945,0.0810347,1832.21,14,0.297433,-0.351512,0.744795,0.0303323,12.6886,5.49239717764607,36.992702700514,4.08770001950343,"2","2"
1852,23.180417,90.347111,249.93,9,198.435,0.108158,0.0998757,2643.58,9,0,-0.108158,0.744795,0.0297553,8.48528,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
1853,23.295167,90.292028,262.128,11,213.69,-0.108158,0.093972,9109.83,8,0,0.108158,1.69799,0.0305003,12,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1854,23.288667,90.305278,231.64,14,161.565,0.540788,0.0940056,8758.2,9,0.216315,-0.324473,1.48934,0.0305003,10.7238,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
1855,23.222694,90.326778,231.648,11,156.801,-0.108158,0.10258,4929.14,9,-0.0216315,0.086526,1.79322,0.0301598,12.1244,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1856,23.222139,90.329861,231.64,8,351.87,-0.324473,0.102623,4618.15,9,-0.324473,0,1.66504,0.0301598,8.48528,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
1857,23.3093,90.25285,249.94,14,270,0.108158,0.0903336,8708.12,8,0,-0.108158,0.942067,0.0306434,10.7238,5.42081980221192,33.9056055393005,4.15621996594019,"1","1"
1858,23.316667,90.233333,249.93,9,135,-0.216315,0.0917205,8462.61,8,-0.0540788,0.162236,1.33216,0.0305982,7.93725,12.491135069732,1761.86578149395,12.1143549062761,"1","1"
1859,23.35408,90.35479,274.32,10,6.34019,0,0.0646381,3383.76,8,-0.216315,-0.216315,2.1319,0.0337368,10.247,7.7161943237574,107.736886004521,7.12891666909236,"1","1"
1860,23.35689,90.31953,271.27,11,225,-0.324473,0.0562163,4584.51,8,-0.216315,0.108158,0.999202,0.0327573,12.6886,6.56002863610549,57.3609869856551,5.78174401612591,"1","1"
1861,23.33973,90.28728,274.32,8,348.69,-0.108158,0.0699578,7921.14,8,0,0.108158,1.20084,0.0311856,7.54983,5.95133737467926,32.1675677957432,5.80914299031403,"1","1"
1862,23.366667,90.28728,222.5,8,-1,0,0.0570069,5418.72,8,0,0,0,0.0317149,7.54983,7.68593843006736,91.0782809447238,7.54374404570213,"1","1"
1863,23.36146,90.25991,262.13,9,329.036,-0.216315,0.0630422,7467.83,8,-0.135197,0.0811181,1.37315,0.0313708,10.247,7.05034205493725,67.3331590769986,6.67356189148134,"1","1"
1864,23.35,90.255556,195.07,8,161.565,-0.324473,0.0732145,8736.13,8,-0.108158,0.216315,2.23338,0.0311362,8.94427,5.95133737467926,32.1675677957432,5.80914299031403,"1","1"
1865,23.32023,90.37513,228.6,8,-1,0,0.0599522,3655.57,8,0,0,0,0.0341109,6,6.6444845552392,48.7569154123544,6.50229017087397,"1","1"
1866,23.333333,90.333333,234.69,9,204.444,-0.108158,0.0619513,6363.96,8,-0.00831981,0.0998377,2.84368,0.0324001,11.4891,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
1867,23.28756,90.25415,210.31,12,180,-0.216315,0.0941003,6988.45,8,-0.216315,0,2.35405,0.0303209,12.6886,6.36100855782716,53.9122749915676,5.40780159938973,"1","1"
1868,23.308333,90.275,225.55,13,270,0,0.0992492,10121.4,8,0,0,1.88363,0.0307073,12.6886,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
1869,23.352778,90.401389,231.64,7,135,0.216315,0.0693012,831.925,8,0.0811181,-0.135197,0.999202,0.0380283,8.66025,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
1870,23.326826,90.383269,271.27,9,113.199,0.108158,0.0599136,2612.76,8,0.108158,0,1.79322,0.0349325,10.247,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1871,23.342438,90.364657,265.18,8,135,0,0.0628485,4060.54,8,0,0,0.333097,0.035079,5.65685,6.79863523506646,53.4815882543576,6.65644085070123,"1","1"
1872,23.313596,90.405451,271.27,8,-1,0,0.0651575,1828.77,8,0,0,0,0.0344565,10.247,11.5920617133683,948.985326925387,11.4498673290031,"1","1"
1873,23.31204,90.29606,271.27,8,161.565,-0.324473,0.0840031,10064.3,8,-0.129789,0.194684,1.48934,0.0310128,10.247,9.7653799717472,317.152995121888,9.62318558738197,"1","1"
1874,23.33,90.3,274.32,9,0,0.324473,0.0730911,8150.4,8,0.216315,-0.108158,0.471065,0.0312127,11.4891,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1875,23.33149,90.29809,228.6,12,329.036,-0.216315,0.0725882,8119.53,8,-0.135197,0.0811181,1.37315,0.0312127,15,7.0541557383871,81.7157283429833,6.10094877994967,"1","1"
1876,23.30499,90.30365,268.22,12,18.4349,-0.216315,0.0854523,10441.1,8,-0.135197,0.0811181,0.744795,0.0310128,12,7.45962084649527,104.222242015122,6.50641388805783,"1","1"
1877,23.39794,90.26497,246.89,8,-1,0,0.0697999,3442.69,8,0,0,0,0.0319715,6,8.65938757578147,163.332639475964,8.51719319141624,"1","1"
1878,23.25,90.366667,219.45,8,-1,0,0.0811061,4724.88,14,0,0,0,0.0313781,6,7.15531017900519,66.2438358163169,7.01311579463996,"1","1"
1879,23.37785,90.3178,259.08,10,144.462,0.108158,0.0810518,2698.33,8,0.108158,0,2.02533,0.0329507,7.54983,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
1880,23.37089,90.29074,271.27,8,-1,0,0.0661,4836.8,8,0,0,0,0.0320666,0,5.95133737467926,32.1675677957432,5.80914299031403,"1","1"
1881,23.383333,90.3,195.07,11,164.055,0.324473,0.0764574,3159.27,8,0.330835,0.00636221,3.4254,0.0324576,10.247,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1882,23.34889,90.26204,249.94,8,251.565,-0.216315,0.0725309,8454.04,8,-0.135197,0.0811181,0.744795,0.0311362,4.12311,5.95133737467926,32.1675677957432,5.80914299031403,"1","1"
1883,23.355556,90.233333,210.31,10,78.6901,0.216315,0.0648095,8935.77,8,0.0811181,-0.135197,1.20084,0.0313355,10.247,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
1884,23.316667,90.3,231.64,9,-1,0,0.0795538,9432.08,8,0,0,0,0.0310128,10.7238,6.35719487437731,44.4233180297147,5.9804147109214,"1","1"
1885,23.34084,90.32413,304.785126,12,123.69,0.540788,0.0605605,5979.72,8,0.259578,-0.28121,1.69799,0.0320443,12.6886,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
1886,23.34,90.35,213.36,10,300.964,0.216315,0.058647,5023.28,8,0.0811181,-0.135197,1.37315,0.0337368,6,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
1887,23.33219,90.3516,274.32,9,315,0,0.0611245,5530.59,5,0,0,0.333097,0.0330156,4.3589,8.01542295098084,120.145241698622,7.63864278752493,"1","1"
1888,23.35559,90.305564,268.22,8,-1,0,0.0558362,5474.49,8,0,0,0,0.0315093,6,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
1889,22.76129,89.76581,256,4,225,-0.216315,0.0538099,3866.74,10,-0.135197,0.0811181,0.999202,0.0253963,6.9282,4.86001086782755,10.4412360915407,6.08455497017399,"1","1"
1890,22.74969,89.78753,335.263639,4,-1,0,0.0605063,1301.46,10,0,0,0,0.0259521,5.74456,13.8131983723868,2247.72860801629,15.0377424747332,"1","1"
1891,22.717932,89.769221,252,14,315,0.216315,0.0660916,1315.9,10,0.0540788,-0.162236,0.666172,0.0257089,13.8564,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
1892,22.66364,89.81548,304.79,5,270,-0.108158,0.0903511,1672.75,10,0,0.108158,0.942067,0.0268834,4.89898,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1893,22.65617,89.84282,249,5,315,0,0.0949605,3903.46,10,0,0,0.333097,0.0274768,4.89898,7.47709671784439,58.4178974631355,8.26419667695235,"1","1"
1894,22.63791,89.81434,270,9,-1,0,0.0952364,1471.22,10,0,0,0,0.0269424,6.32456,6.76265998248547,56.6585882141895,6.38587981902956,"1","1"
1895,22.63627,89.81621,246,9,-1,0,0.0973111,1697.06,10,0,0,0,0.0269424,0,6.76265998248547,56.6585882141895,6.38587981902956,"1","1"
1896,22.66975,89.83672,347.455044,6,307.875,-0.324473,0.0897851,3812.83,10,-0.207995,0.116477,2.68358,0.0269766,9.79796,5.25939204611309,17.4773920627433,5.68725317270499,"1","1"
1897,22.69753,89.78041,246,7,225,0.216315,0.0781656,573.149,10,0.243354,0.0270394,3.65913,0.0261497,9.16515,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
1898,22.6795,89.81513,234,10,64.9831,0,0.0898595,2678.25,10,0.0216315,0.0216315,3.89285,0.026776,13.0767,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
1899,22.71259,89.84266,335.263639,5,315,-0.108158,0.0963764,3192.15,5,0,0.108158,0.333097,0.027226,9.79796,9.25358871494166,169.612683364781,10.0406886740496,"1","1"
1900,22.66146,89.85249,140.201158,7,315,0.216315,0.0995036,4620.39,10,0.135197,-0.0811181,0.999202,0.0274768,6.245,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
1901,22.68606,89.78405,335.263639,4,270,-0.108158,0.0851526,517.88,10,0,0.108158,0.942067,0.0264596,4.47214,7.25790614062592,44.0136643316057,8.48245024297236,"1","1"
1902,22.68825,89.78821,270,4,0,-0.108158,0.0852391,898.999,10,0,0.108158,0.471065,0.0264596,5.74456,6.6517703370556,30.5944511196402,7.87631443940205,"1","1"
1903,22.7082,89.81626,335.263639,5,63.4349,-0.108158,0.0824429,2716.62,5,0,0.108158,1.05324,0.0266565,7.48331,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1904,22.70237,89.79716,341.36,5,288.435,-0.108158,0.0819271,1668.17,10,0,0.108158,0.744795,0.0262913,3.31662,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1905,22.68747,89.84804,335.263639,5,315,0,0.0947005,3276.05,10,0,0,0.666172,0.0272134,9.79796,6.68863935748012,36.3992398096797,7.47573931658808,"1","1"
1906,22.6948,89.82492,335.263639,5,-1,0,0.0867203,4334.97,5,0,0,0,0.0267996,4.89898,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1907,22.71116,89.76096,270,8,315,-0.324473,0.065317,1231.1,10,-0.216315,0.108158,0.666172,0.0255,13,9.07223279118725,209.242942994324,8.93003840682202,"1","1"
1908,22.70784,89.76257,256,11,174.806,-0.108158,0.0662564,874.643,10,0,0.108158,2.59982,0.0255,9.79796,5.86688145554554,37.8441380486565,5.08859683556597,"1","1"
1909,22.69516,89.75995,260,11,126.87,0.324473,0.0688494,60,10,-0.086526,-0.410999,4.70019,0.0258398,14,10.0179213614442,456.733485566573,9.23963674146461,"1","1"
1910,22.71146,89.71053,246.875953,6,-1,0,0.0595584,5438.94,10,0,0,0,0.0252893,3.60555,6.86882995854719,45.904856201261,7.29669108513909,"1","1"
1911,22.64729,89.78099,335.263639,7,174.806,0,0.0971311,2020.72,10,-0.10275,-0.10275,2.59982,0.0261743,9.79796,6.10569395101729,32.2420759718454,6.22859434039693,"1","1"
1912,22.65985,89.77548,249,10,-1,0,0.0953747,1790.47,10,0,0,0,0.0261743,9.79796,6.17574928281025,42.7523852605185,5.58847162814521,"1","1"
1913,22.6248,89.78383,335.263639,5,8.1301,0,0.104084,1434.05,5,0,0,1.66504,0.0268177,5.74456,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1914,22.66613,89.77805,335.263639,13,188.13,0,0.0939066,1194.36,10,0,0,1.66504,0.0263066,12,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
1915,22.67019,89.77358,255,6,341.565,0.324473,0.0929124,1320.34,10,0.216315,-0.108158,0.744795,0.0263066,6.245,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
1916,22.69167,89.77416,335.263639,6,161.565,0.108158,0.0782682,318.904,10,0,-0.108158,0.744795,0.0261497,8.06226,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
1917,22.67921,89.67236,268,9,128.66,-0.108158,0.0794308,9163.76,5,0.0166396,0.124797,3.01358,0.0254469,11.5326,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
1918,22.664782,89.665259,264,13,173.66,0,0.0989022,8667.51,5,0,0,2.1319,0.0258003,13.2288,6.03756806069577,46.78858802577,4.92292971367715,"2","2"
1919,22.71601,89.67169,290,13,104.036,-0.108158,0.0770583,9401.49,10,0,0.108158,1.94155,0.0249497,14.3875,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
1920,22.70312,89.68339,270,9,165.964,0,0.0749776,7948.19,10,0,0,1.94155,0.0249497,8.94427,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1921,22.69861,89.74108,280,6,-1,0,0.0686774,2001.25,10,0,0,0,0.0257775,8,5.66485715422126,22.2910940438656,6.09271828081315,"1","1"
1922,22.69941,89.74138,234,6,-1,0,0.0681158,1994.49,10,0,0,0,0.0257775,6.7082,12.1031419951193,1061.20266440228,12.5310031217112,"1","1"
1923,22.669152,89.726464,255,6,11.3099,-0.216315,0.0719357,4404.59,5,0,0.216315,1.20084,0.0261682,5.2915,7.82434140357463,81.4409141916174,8.25220253016653,"1","1"
1924,22.87268,89.84752,280,7,90,-0.108158,0.0893415,6504.47,5,0,0.108158,0.471065,0.0257671,5.65685,10.2328283360624,383.581815784577,10.355728725442,"1","1"
1925,22.87821,89.84229,335.263639,6,-1,0,0.0860969,6994.12,5,0,0,0,0.0257671,5.2915,6.3580043347812,33.7869805279283,6.7858654613731,"1","1"
1926,22.8653,89.86396,335.263639,7,-1,0,0.0967621,5057.2,10,0,0,0,0.0261895,0,7.97749612791888,99.1222178914844,8.10039651729852,"1","1"
1927,22.78987,89.86844,335.263639,4,-1,0,0.117754,4899.19,10,0,0,0,0.0272514,5.74456,4.86001086782755,10.4412360915407,6.08455497017399,"1","1"
1928,22.77993,89.799,237,4,-1,0,0.0623451,670.82,5,0,0,0,0.0255634,6.9282,6.6517703370556,30.5944511196402,7.87631443940205,"1","1"
1929,22.7343,89.92442,124.961902,6,45,-0.108158,0.131113,4658.8,10,0,0.108158,0.666172,0.0286652,6.245,5.25939204611309,17.4773920627433,5.68725317270499,"1","1"
1930,22.8654,89.90072,335.263639,5,-1,0,0.103543,1622.5,10,0,0,0,0.0272506,3.31662,8.66272038350213,118.984889456088,9.44982034261009,"1","1"
1931,22.84652,89.9289,149.344712,5,198.435,-0.108158,0.104372,530.754,10,0,0.108158,0.744795,0.0273664,3.31662,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1932,22.78218,89.70444,256.032,6,251.565,-0.108158,0.0586775,5859.15,10,0,0.108158,0.744795,0.0243642,10.3923,13.0270793233,1847.37414721275,13.4549404498919,"1","1"
1933,22.77924,89.6817,335.263639,8,153.435,-0.108158,0.0736488,8037.15,5,-0.086526,0.0216315,2.10577,0.0241697,7.14143,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
1934,22.76708,89.68663,335.263639,6,-1,0,0.0638584,8328.17,5,0,0,0,0.0242184,10.3923,5.66485715422126,22.2910940438656,6.09271828081315,"1","1"
1935,22.75669,89.68318,280,7,270,0.108158,0.0592004,9330.19,5,0,-0.108158,1.41294,0.0243246,6.7082,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
1936,22.70087,89.62761,329.167937,8,-1,0,0.0813602,8790.82,5,0,0,0,0.0247935,14.8324,7.04994966334737,62.185764491856,6.90775527898214,"1","1"
1937,22.69695,89.63006,277.368,6,-1,0,0.0824787,9288.38,5,0,0,0,0.0247935,8,8.00023207003829,90.5056407919687,8.42809319663019,"1","1"
1938,22.72095,89.62719,290,9,3.81407,0.216315,0.0754162,7140.25,10,0,-0.216315,3.53642,0.0245738,10.3923,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1939,22.74524,89.72861,249.936,11,60.9454,0.43263,0.0568766,6263.97,10,0.117701,-0.314929,4.83849,0.0249366,14.8324,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1940,22.7473,89.7114,270,9,153.435,0.108158,0.0543499,7616.28,10,0,-0.108158,1.05324,0.0246349,12.1244,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
1941,22.74248,89.6303,280,11,213.69,0.108158,0.0729867,5990.99,10,0.043263,-0.0648945,1.69799,0.0241284,12,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
1942,22.80587,89.77354,335.263639,5,-1,0,0.0477365,934.345,10,0,0,0,0.0249096,6.245,6.17781373371413,26.7906384738279,6.96491369282209,"1","1"
1943,22.80315,89.76124,335.26,4,315,-0.216315,0.0477148,1142.37,5,-0.135197,0.0811181,0.999202,0.024584,8.06226,6.73181304472914,32.0996228600751,7.95635714707559,"1","1"
1944,22.78352,89.72903,335.263639,6,135,-0.108158,0.0552009,3961.82,10,0,0.108158,1.33216,0.0245001,8.66025,8.85670430670154,151.30467511516,9.28456543329344,"1","1"
1945,22.7814,89.72959,262.128,5,-1,0,0.0550225,4127.81,10,0,0,0,0.0245001,6.245,6.68863935748012,36.3992398096797,7.47573931658808,"1","1"
1946,22.77458,89.7467,250,5,45,0,0.047044,4257.15,10,0,0,0.333097,0.0250507,6.245,8.70354237802238,121.935193454161,9.49064233713034,"1","1"
1947,22.77691,89.73893,335.263639,5,-1,0,0.0499107,4155.62,10,0,0,0,0.0247055,0,7.8517901672858,73.1446052761582,8.63889012639376,"1","1"
1948,22.78933,89.74915,274.306614,5,-1,0,0.0489804,2588.53,10,0,0,0,0.0247885,0,7.88256182595255,74.5076176995282,8.66966178506051,"1","1"
1949,22.79511,89.69668,198.12,12,251.565,0.108158,0.072575,5939.24,10,0,-0.108158,0.744795,0.0243642,12,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
1950,22.80083,89.70252,280,9,264.806,-0.108158,0.07066,5180.97,10,0,0.108158,2.59982,0.0243655,10.9087,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
1951,22.72909,89.66489,260,7,-1,0,0.0725529,9820.96,10,0,0,0,0.0245232,0,7.11729486269577,59.1592436984346,7.24019525207541,"1","1"
1952,22.68763,89.63168,271.272,5,-1,0,0.0865141,10226.9,5,0,0,0,0.0247935,6.245,7.21926760854229,50.0451121030012,8.00636756765025,"1","1"
1953,22.66457,89.60357,323.072234,6,45,0.216315,0.085505,7530,5,0.135197,-0.0811181,0.999202,0.0252476,9.79796,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
1954,22.66611,89.61195,260,7,-1,0,0.0841547,8370,5,0,0,0,0.0248403,10.9545,6.79884113157723,48.8698486892129,6.92174152095688,"1","1"
1955,22.72396,89.87697,335.263639,6,191.31,-0.108158,0.121263,212.132,10,0,0.108158,1.20084,0.0278736,9.79796,6.96414013835152,48.6064879516695,7.39200126494342,"1","1"
1956,22.6269,89.91989,155.440415,5,225,-0.216315,0.143491,271.662,10,-0.0540788,0.162236,1.33216,0.0290611,6.245,9.91944375321359,252.909199111267,10.7065437123216,"1","1"
1957,22.67579,89.91827,335.263639,6,-1,0,0.148864,840.536,10,0,0,0,0.0289461,9.21954,5.66485715422126,22.2910940438656,6.09271828081315,"1","1"
1958,22.88074,89.79601,222,6,-1,0,0.0366788,7480.59,5,0,0,0,0.0240059,9.21954,7.56197713910714,69.5787510275289,7.98983826569904,"1","1"
1959,22.89519,89.81832,335.263639,6,-1,0,0.0657995,9587.85,5,0,0,0,0.0239821,0,8.72512794891282,139.819136501947,9.15298907550472,"1","1"
1960,22.96573,89.77402,335.263639,8,-1,0,0.0141802,10901.1,9,0,0,0,0.0231508,7.54983,6.23901944713104,38.2279902796533,6.09682506276581,"1","1"
1961,22.97431,89.784,335.263639,8,45,0.108158,0.0197155,12261.3,9,0,-0.108158,0.666172,0.0230977,11.9583,5.54587226657109,25.2210677934759,5.40367788220586,"1","1"
1962,22.97162,89.78662,156,7,331.699,-0.108158,0.0220157,12349.7,9,-0.165417,-0.0572599,3.47342,0.0230977,11.9583,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
1963,22.90487,89.74324,249,7,158.199,0.108158,0.0300475,6563.7,5,0.216315,0.108158,2.53517,0.0235386,8,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
1964,22.84468,89.74152,230,5,206.565,0,0.039387,3655.2,10,0,0,1.05324,0.0239386,5.74456,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
1965,22.85831,89.73851,335.263639,4,-1,0,0.0370336,5180.97,5,0,0,0,0.0236894,6.9282,5.26547597593571,13.3170083279692,6.49002007828216,"1","1"
1966,22.85707,89.76181,198,4,270,-0.216315,0.0337325,4650.1,5,0,0.216315,1.41294,0.0238286,5.74456,6.80592101688286,33.5591335877262,8.03046511922931,"1","1"
1967,22.8251,89.74682,213.349589,4,45,-0.216315,0.0426169,1432.79,10,-0.0811181,0.135197,0.999202,0.0243385,6.9282,5.55315804838749,15.8259545187945,6.77770215073394,"1","1"
1968,22.86854,89.78314,246,4,225,0,0.0334016,5910.53,5,0,0,0.333097,0.0240183,9.16515,7.25790614062592,44.0136643316057,8.48245024297236,"1","1"
1969,22.85539,89.80345,250,10,185.194,-0.108158,0.0459509,5155.29,5,0,0.108158,2.59982,0.0247246,10.247,6.17574928281025,42.7523852605185,5.58847162814521,"1","1"
1970,22.89692,89.76582,335.263639,6,225,0,0.0283775,8992.1,5,0,0,0.333097,0.0237464,8,5.95253922667304,26.4907726888974,6.38040035326494,"1","1"
